datetime,date,hour,year,month,day_of_week,is_weekend,season,profile_type,daily_parking_count,daily_usage_minutes,avg_stay_minutes,hourly_share,estimated_entries,estimated_active_cars,estimated_active_cars_change
2025-01-02 04:00:00,2025-01-02,4,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.0,0.0,0.0,0.0
2025-01-02 05:00:00,2025-01-02,5,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.0,0.0,0.0,0.0
2025-01-02 06:00:00,2025-01-02,6,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.007783781882715673,9.60518684327114,3.824431498374301,3.824431498374301
2025-01-02 07:00:00,2025-01-02,7,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.016817569878023773,20.752881229481336,8.26303266673568,4.43860116836138
2025-01-02 08:00:00,2025-01-02,8,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.03173218736669319,39.1575192104994,15.591081392835259,7.328048726099578
2025-01-02 09:00:00,2025-01-02,9,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.052655734511452,64.97717638713176,25.87151755662675,10.28043616379149
2025-01-02 10:00:00,2025-01-02,10,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.07746909318682846,95.59686099254631,38.06314778579505,12.191630229168304
2025-01-02 11:00:00,2025-01-02,11,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.10190387699749258,125.74938421490585,50.06877156476803,12.005623778972975
2025-01-02 12:00:00,2025-01-02,12,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.12072108903148655,148.96982386485442,59.314295077470405,9.245523512702377
2025-01-02 13:00:00,2025-01-02,13,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.1293905760623905,159.66797086098987,63.573903038654535,4.25960796118413
2025-01-02 14:00:00,2025-01-02,14,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.1256000383660615,154.9904473437199,61.71148551719156,-1.862417521462973
2025-01-02 15:00:00,2025-01-02,15,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.1101580717069006,135.93506048631534,54.12433256532383,-7.587152951867729
2025-01-02 16:00:00,2025-01-02,16,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.08689574171043071,107.2293452706715,42.6947744270583,-11.429558138265534
2025-01-02 17:00:00,2025-01-02,17,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.06132517951453098,75.67527152093123,30.13110486813956,-12.56366955891874
2025-01-02 18:00:00,2025-01-02,18,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.038531873775013936,47.548332238367195,18.93199398145685,-11.19911088668271
2025-01-02 19:00:00,2025-01-02,19,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.021470943361031867,26.495144107513322,10.54939017138699,-8.382603810069858
2025-01-02 20:00:00,2025-01-02,20,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.01058059361887287,13.056452525689123,5.198598331406204,-5.350791839980786
2025-01-02 21:00:00,2025-01-02,21,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.004602337827400516,5.679284879012236,2.261281985862787,-2.9373163455434175
2025-01-02 22:00:00,2025-01-02,22,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.0017649821906013032,2.1779880232020083,0.8671945829821072,-1.3940874028806798
2025-01-02 23:00:00,2025-01-02,23,2025,1,Thursday,False,winter,weekday_winter,1234,29480,23.889789303079418,0.0005963290120730338,0.7358700008981237,0.2929963212652173,-0.5741982617168899
2025-01-03 00:00:00,2025-01-03,0,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.0,0.0,0.0,0.0
2025-01-03 01:00:00,2025-01-03,1,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.0,0.0,0.0,0.0
2025-01-03 02:00:00,2025-01-03,2,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.0,0.0,0.0,0.0
2025-01-03 03:00:00,2025-01-03,3,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.0,0.0,0.0,0.0
2025-01-03 04:00:00,2025-01-03,4,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.0,0.0,0.0,0.0
2025-01-03 05:00:00,2025-01-03,5,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.0,0.0,0.0,0.0
2025-01-03 06:00:00,2025-01-03,6,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.007783781882715673,9.963240809876062,5.054398765541423,5.054398765541423
2025-01-03 07:00:00,2025-01-03,7,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.016817569878023773,21.526489443870428,10.920489000294737,5.8660902347533135
2025-01-03 08:00:00,2025-01-03,8,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.03173218736669319,40.61719982936729,20.605295866562226,9.68480686626749
2025-01-03 09:00:00,2025-01-03,9,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.052655734511452,67.39934017465856,34.19200120501136,13.586705338449132
2025-01-03 10:00:00,2025-01-03,10,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.07746909318682846,99.16043927914043,50.30455566086707,16.112554455855708
2025-01-03 11:00:00,2025-01-03,11,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.10190387699749258,130.4369625567905,66.1712825283218,15.86672686745473
2025-01-03 12:00:00,2025-01-03,12,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.12072108903148655,154.52299396030278,78.39023916259579,12.218956634273994
2025-01-03 13:00:00,2025-01-03,13,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.1293905760623905,165.61993735985982,84.01977056611327,5.6295314035174755
2025-01-03 14:00:00,2025-01-03,14,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.1256000383660615,160.76804910855873,81.55838491300204,-2.461385653111222
2025-01-03 15:00:00,2025-01-03,15,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.1101580717069006,141.00233178483276,71.53114386287591,-10.027241050126136
2025-01-03 16:00:00,2025-01-03,16,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.08689574171043071,111.2265493893513,56.42574987966818,-15.105393983207726
2025-01-03 17:00:00,2025-01-03,17,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.06132517951453098,78.49622977859966,39.821505317760696,-16.604244561907485
2025-01-03 18:00:00,2025-01-03,18,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.038531873775013936,49.32079843201784,25.0206722358053,-14.800833081955396
2025-01-03 19:00:00,2025-01-03,19,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.021470943361031867,27.48280750212079,13.942157071486044,-11.078515164319256
2025-01-03 20:00:00,2025-01-03,20,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.01058059361887287,13.543159832157274,6.870508466415099,-7.071648605070945
2025-01-03 21:00:00,2025-01-03,21,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.004602337827400516,5.89099241907266,2.988528068222525,-3.8819803981925736
2025-01-03 22:00:00,2025-01-03,22,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.0017649821906013032,2.259177203969668,1.1460911854669562,-1.8424368827555688
2025-01-03 23:00:00,2025-01-03,23,2025,1,Friday,False,winter,weekday_winter,1280,38961,30.43828125,0.0005963290120730338,0.7633011354534833,0.3872262439896245,-0.7588649414773316
2025-01-04 00:00:00,2025-01-04,0,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.0,0.0,0.0,0.0
2025-01-04 01:00:00,2025-01-04,1,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.0,0.0,0.0,0.0
2025-01-04 02:00:00,2025-01-04,2,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.0,0.0,0.0,0.0
2025-01-04 03:00:00,2025-01-04,3,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.0,0.0,0.0,0.0
2025-01-04 04:00:00,2025-01-04,4,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.0,0.0,0.0,0.0
2025-01-04 05:00:00,2025-01-04,5,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.0,0.0,0.0,0.0
2025-01-04 06:00:00,2025-01-04,6,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.004060054716415241,4.336138437131478,3.920524169327771,3.920524169327771
2025-01-04 07:00:00,2025-01-04,7,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.009139971308762375,9.761489357758217,8.82586096145124,4.90533679212347
2025-01-04 08:00:00,2025-01-04,8,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.01825302934016846,19.494235335299916,17.625733565178002,8.799872603726762
2025-01-04 09:00:00,2025-01-04,9,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.03248325236986794,34.69211353101896,31.36691126342348,13.741177698245476
2025-01-04 10:00:00,2025-01-04,10,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.05178120587736963,55.30232787703077,50.00165843538403,18.63474717196055
2025-01-04 11:00:00,2025-01-04,11,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.07434834110627124,79.40402830149769,71.7932364502524,21.791578014868364
2025-01-04 12:00:00,2025-01-04,12,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.09665890524129285,103.23171079770077,93.33706086450042,21.54382441424802
2025-01-04 13:00:00,2025-01-04,13,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.11426971494516516,122.04005556143639,110.34264574154965,17.00558487704923
2025-01-04 14:00:00,2025-01-04,14,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.12315627376898818,131.53090038527938,118.92380316046062,8.581157418910976
2025-01-04 15:00:00,2025-01-04,15,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.12107765325366525,129.31093367491448,116.91661790351428,-2.007185256946343
2025-01-04 16:00:00,2025-01-04,16,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.10844236086083335,115.81644139937002,104.71555839258271,-12.201059510931572
2025-01-04 17:00:00,2025-01-04,17,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.08825746705298823,94.25897481259143,85.22435210193387,-19.491206290648833
2025-01-04 18:00:00,2025-01-04,18,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.06506754640594199,69.49213956154605,62.83139172779112,-22.392960374142753
2025-01-04 19:00:00,2025-01-04,19,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.04332087483876642,46.26669432780253,41.83208077347414,-20.999310954316982
2025-01-04 20:00:00,2025-01-04,20,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.025977044160987794,27.743483163934965,25.084299743321846,-16.747781030152293
2025-01-04 21:00:00,2025-01-04,21,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.014000011964665765,14.952012778263038,13.518878220146751,-11.565421523175095
2025-01-04 22:00:00,2025-01-04,22,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.006770858019598214,7.231276364930893,6.538166198991355,-6.980712021155396
2025-01-04 23:00:00,2025-01-04,23,2025,1,Saturday,True,winter,weekend_winter,1068,57938,54.249063670411985,0.00293543476825201,3.1350443324931465,2.834553660049749,-3.703612538941606
2025-01-05 00:00:00,2025-01-05,0,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.0,0.0,0.0,0.0
2025-01-05 01:00:00,2025-01-05,1,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.0,0.0,0.0,0.0
2025-01-05 02:00:00,2025-01-05,2,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.0,0.0,0.0,0.0
2025-01-05 03:00:00,2025-01-05,3,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.0,0.0,0.0,0.0
2025-01-05 04:00:00,2025-01-05,4,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.0,0.0,0.0,0.0
2025-01-05 05:00:00,2025-01-05,5,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.0,0.0,0.0,0.0
2025-01-05 06:00:00,2025-01-05,6,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.004060054716415241,2.9272994505353886,2.138633821871728,2.138633821871728
2025-01-05 07:00:00,2025-01-05,7,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.009139971308762375,6.589919313617672,4.81447988689058,2.675846065018852
2025-01-05 08:00:00,2025-01-05,8,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.01825302934016846,13.16043415426146,9.614783204933735,4.800303318043155
2025-01-05 09:00:00,2025-01-05,9,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.03248325236986794,23.420424958674783,17.110553185827932,7.495769980894197
2025-01-05 10:00:00,2025-01-05,10,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.05178120587736963,37.3342494375835,27.275750195904447,10.165197010076515
2025-01-05 11:00:00,2025-01-05,11,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.07434834110627124,53.605153937621566,39.16298867772837,11.887238481823925
2025-01-05 12:00:00,2025-01-05,12,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.09665890524129285,69.69107067897214,50.915078335851,11.752089658122628
2025-01-05 13:00:00,2025-01-05,13,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.11426971494516516,82.38846447546408,60.191572347365735,9.276494011514735
2025-01-05 14:00:00,2025-01-05,14,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.12315627376898818,88.79567338744047,64.87256720781451,4.680994860448777
2025-01-05 15:00:00,2025-01-05,15,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.12107765325366525,87.29698799589265,63.777653851368164,-1.094913356446348
2025-01-05 16:00:00,2025-01-05,16,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.10844236086083335,78.18694218066085,57.122013583443966,-6.655640267924198
2025-01-05 17:00:00,2025-01-05,17,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.08825746705298823,63.63363374520451,46.489620770161544,-10.632392813282422
2025-01-05 18:00:00,2025-01-05,18,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.06506754640594199,46.913700958684174,34.274330069329935,-12.21529070083161
2025-01-05 19:00:00,2025-01-05,19,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.04332087483876642,31.234350758750587,22.819270821320206,-11.455059248009729
2025-01-05 20:00:00,2025-01-05,20,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.025977044160987794,18.729448840072198,13.683408011800317,-9.135862809519889
2025-01-05 21:00:00,2025-01-05,21,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.014000011964665765,10.094008626524017,7.374506302387691,-6.308901709412626
2025-01-05 22:00:00,2025-01-05,22,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.006770858019598214,4.881788632130312,3.5665494618233584,-3.8079568405643327
2025-01-05 23:00:00,2025-01-05,23,2025,1,Sunday,True,winter,weekend_winter,721,31605,43.83495145631068,0.00293543476825201,2.116448467909699,1.5462402641767459,-2.0203091976466125
2025-01-06 00:00:00,2025-01-06,0,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.0,0.0,0.0,0.0
2025-01-06 01:00:00,2025-01-06,1,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.0,0.0,0.0,0.0
2025-01-06 02:00:00,2025-01-06,2,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.0,0.0,0.0,0.0
2025-01-06 03:00:00,2025-01-06,3,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.0,0.0,0.0,0.0
2025-01-06 04:00:00,2025-01-06,4,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.0,0.0,0.0,0.0
2025-01-06 05:00:00,2025-01-06,5,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.0,0.0,0.0,0.0
2025-01-06 06:00:00,2025-01-06,6,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.007783781882715673,7.8149170102465355,4.06015035972254,4.06015035972254
2025-01-06 07:00:00,2025-01-06,7,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.016817569878023773,16.88484015753587,8.772324741208502,4.712174381485962
2025-01-06 08:00:00,2025-01-06,8,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.03173218736669319,31.859116116159964,16.552037800256613,7.779713059048111
2025-01-06 09:00:00,2025-01-06,9,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.052655734511452,52.86635744949781,27.466108716748558,10.914070916491944
2025-01-06 10:00:00,2025-01-06,10,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.07746909318682846,77.77896955957577,40.40917015780284,12.943061441054283
2025-01-06 11:00:00,2025-01-06,11,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.10190387699749258,102.31149250548255,53.15476063984209,12.745590482039248
2025-01-06 12:00:00,2025-01-06,12,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.12072108903148655,121.20397338761249,62.97013205697391,9.815371417131821
2025-01-06 13:00:00,2025-01-06,13,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.1293905760623905,129.90813836664006,67.49228098374392,4.522148926770015
2025-01-06 14:00:00,2025-01-06,14,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.1256000383660615,126.10243851952576,65.51507334571046,-1.9772076380334624
2025-01-06 15:00:00,2025-01-06,15,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.1101580717069006,110.59870399372821,57.46028617018114,-8.05478717552932
2025-01-06 16:00:00,2025-01-06,16,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.08689574171043071,87.24332467727244,45.3262671385225,-12.134019031658639
2025-01-06 17:00:00,2025-01-06,17,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.06132517951453098,61.570480232589105,31.9882357211046,-13.338031417417902
2025-01-06 18:00:00,2025-01-06,18,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.038531873775013936,38.68600127011399,20.09886755894352,-11.88936816216108
2025-01-06 19:00:00,2025-01-06,19,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.021470943361031867,21.556827134475995,11.199601906170239,-8.899265652773282
2025-01-06 20:00:00,2025-01-06,20,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.01058059361887287,10.622915993348363,5.519013974831071,-5.680587931339168
2025-01-06 21:00:00,2025-01-06,21,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.004602337827400516,4.6207471787101175,2.4006561164025655,-3.1183578584285057
2025-01-06 22:00:00,2025-01-06,22,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.0017649821906013032,1.7720421193637084,0.9206441269874831,-1.4800119894150825
2025-01-06 23:00:00,2025-01-06,23,2025,1,Monday,False,winter,weekday_winter,1004,31297,31.172310756972113,0.0005963290120730338,0.598714328121326,0.31105515151416235,-0.6095889754733208
2025-01-07 00:00:00,2025-01-07,0,2025,1,Tuesday,False,winter,weekday_winter,1090,31352,28.763302752293576,0.0,0.0,0.0,0.0
2025-01-07 01:00:00,2025-01-07,1,2025,1,Tuesday,False,winter,weekday_winter,1090,31352,28.763302752293576,0.0,0.0,0.0,0.0
2025-01-07 02:00:00,2025-01-07,2,2025,1,Tuesday,False,winter,weekday_winter,1090,31352,28.763302752293576,0.0,0.0,0.0,0.0
2025-01-07 03:00:00,2025-01-07,3,2025,1,Tuesday,False,winter,weekday_winter,1090,31352,28.763302752293576,0.0,0.0,0.0,0.0
2025-01-07 04:00:00,2025-01-07,4,2025,1,Tuesday,False,winter,weekday_winter,1090,31352,28.763302752293576,0.0,0.0,0.0,0.0
2025-01-07 05:00:00,2025-01-07,5,2025,1,Tuesday,False,winter,weekday_winter,1090,31352,28.763302752293576,0.0,0.0,0.0,0.0
2025-01-07 06:00:00,2025-01-07,6,2025,1,Tuesday,False,winter,weekday_winter,1090,31352,28.763302752293576,0.007783781882715673,8.484322252160084,4.067285493115029,4.067285493115029
2025-01-07 07:00:00,2025-01-07,7,2025,1,Tuesday,False,winter,weekday_winter,1090,31352,28.763302752293576,0.016817569878023773,18.331151167045913,8.78774084693002,4.720455353814992
2025-01-07 08:00:00,2025-01-07,8,2025,1,Tuesday,False,winter,weekday_winter,1090,31352,28.763302752293576,0.03173218736669319,34.58808422969558,16.58112563867608,7.79338479174606
2025-01-07 09:00:00,2025-01-07,9,2025,1,Tuesday,False,winter,weekday_winter,1090,31352,28.763302752293576,0.052655734511452,57.39475061748268,27.514376473384047,10.933250834707966
2025-01-07 10:00:00,2025-01-07,10,2025,1,Tuesday,False,winter,weekday_winter,1090,31352,28.763302752293576,0.07746909318682846,84.44131157364302,40.48018349322409,12.965807019840042
2025-01-07 11:00:00,2025-01-07,11,2025,1,Tuesday,False,winter,weekday_winter,1090,31352,28.763302752293576,0.10190387699749258,111.07522592726691,53.248172527089785,12.767989033865696
2025-01-07 12:00:00,2025-01-07,12,2025,1,Tuesday,False,winter,weekday_winter,1090,31352,28.763302752293576,0.12072108903148655,131.58598704432035,63.08079305525277,9.832620528162984
2025-01-07 13:00:00,2025-01-07,13,2025,1,Tuesday,False,winter,weekday_winter,1090,31352,28.763302752293576,0.1293905760623905,141.03572790800564,67.6108890118011,4.530095956548337
2025-01-07 14:00:00,2025-01-07,14,2025,1,Tuesday,False,winter,weekday_winter,1090,31352,28.763302752293576,0.1256000383660615,136.90404181900703,65.63020671421266,-1.9806822975884444
2025-01-07 15:00:00,2025-01-07,15,2025,1,Tuesday,False,winter,weekday_winter,1090,31352,28.763302752293576,0.1101580717069006,120.07229816052165,57.56126440257912,-8.068942311633542
